id,supplier_id,location_type,name,address_line1,address_line2,city,state_province,postal_code,country,latitude,longitude,capacity_mt,operational_since,phone,email,created_at
84fb2357-d689-4606-8756-c8d401a277f9,03d7c773-07d1-4c54-87fd-e34038901632,warehouse,Toronto warehouse,16 Industrial Road,,Toronto,Toronto,88681,Canada,4.51093,-56.71248,,2022,,,2016-12-14T05:39:44.592Z
a091878b-90cd-4cdb-90fd-be7f1c6ec6ea,68db7c08-8dcd-4cb6-b001-eec88539af33,mining_operation,Charlotte mining operation,68 Industrial Road,,Charlotte,Charlotte,15646,Argentina,19.784,59.38128,47460,2024,,,2017-08-20T05:39:44.592Z
07caf6f0-a59e-44a2-9aa6-bf74a981070b,68db7c08-8dcd-4cb6-b001-eec88539af33,office,Windhoek office,99 Industrial Road,,Windhoek,Windhoek,57702,Chile,9.72356,63.61839,,2010,,,2024-12-26T05:39:44.592Z
ed768d00-350a-479d-9133-5ef18e5863a1,af118ca3-20ec-42de-b6d2-05ac60311982,mining_operation,Charlotte mining operation,464 Industrial Road,,Charlotte,Charlotte,24028,China,-26.14942,-50.59786,13175,2018,,,2020-02-09T05:39:44.592Z
e9d7f4c5-782f-47fa-9180-c1909dacc1dd,c0124f38-aa90-4f77-a4d2-4ffebd19ff19,warehouse,Harare warehouse,971 Industrial Road,,Harare,Harare,55607,Australia,10.00962,82.86825,,2002,,,2019-12-15T05:39:44.592Z
4a57e983-0fa6-4d38-85ce-02980e3e26a8,4dc832b4-9cc1-4014-8e58-07e70889ab89,warehouse,Perth warehouse,295 Industrial Road,,Perth,Perth,77231,Australia,-34.02998,39.65104,,2004,,,2020-08-06T05:39:44.592Z
37262e43-4061-4156-833c-ccb0c94a7519,5ae88a11-3e4e-44bd-882c-16084a57f8cc,processing_plant,Windhoek processing plant,502 Industrial Road,,Windhoek,Windhoek,85244,China,40.67838,-77.10399,,2019,,,2019-09-06T05:39:44.592Z
4d5b43f4-5c17-4104-8093-42a97a332a7c,3325ba7a-77e0-4a21-85bc-6ec7759c8e05,warehouse,Beijing warehouse,964 Industrial Road,,Beijing,Beijing,37659,Argentina,7.13728,26.02124,,2007,,,2016-08-06T05:39:44.592Z
d56a7dbf-5df1-4639-9255-94d17aa1a4eb,b87e3c7f-77f5-4d12-9887-f5834232864a,mining_operation,Perth mining operation,550 Industrial Road,,Perth,Perth,55591,Namibia,44.58007,123.8065,40224,2024,,,2021-07-31T05:39:44.592Z
8d17f0f1-2bc7-42bf-a90a-426b36c01bf2,1b34a295-7e7d-46ef-91e6-ed739cb9d235,warehouse,Beijing warehouse,502 Industrial Road,,Beijing,Beijing,84147,Canada,20.08385,-118.16336,,2002,,,2017-05-09T05:39:44.592Z
4630847d-2fe2-4b71-a8ce-297882a99517,118593b5-e3ba-4913-84df-2e25239acec2,mining_operation,Buenos Aires mining operation,792 Industrial Road,,Buenos Aires,Buenos Aires,94780,Canada,33.13734,94.72957,42002,2003,,,2023-08-15T05:39:44.592Z
1d061c99-59a7-4f66-94ca-720442180ebe,170c951d-32a9-4902-8594-379c4591e480,processing_plant,Windhoek processing plant,494 Industrial Road,,Windhoek,Windhoek,18737,Canada,39.97094,-110.37076,,2014,,,2021-08-30T05:39:44.592Z
44840b83-9312-4320-ad4f-e5026b8e4481,4d60b8b2-a348-477a-a5e2-969415d5b2ad,warehouse,Windhoek warehouse,495 Industrial Road,,Windhoek,Windhoek,32264,China,49.67891,28.3498,,2018,,,2020-02-16T05:39:44.592Z
336defc5-815d-4208-9d1f-8524cdf9bbe1,b773ff39-d507-4e20-9088-7d1b90ef4c59,r_and_d_center,Charlotte r and d center,104 Industrial Road,,Charlotte,Charlotte,49027,Argentina,38.10841,51.85235,,2001,,,2020-07-17T05:39:44.592Z
c67442c2-baf6-47be-9679-ded116eee95e,e9169f30-30a8-40fb-9a7b-89eb2e2c7e2b,office,Harare office,10 Industrial Road,,Harare,Harare,55053,Namibia,-10.9569,-96.78894,,2009,,,2024-07-18T05:39:44.592Z
413eef58-6318-49c3-aba6-861df9f0e064,0af35e47-626b-47c8-9e0b-9872a03ae8b6,office,Toronto office,639 Industrial Road,,Toronto,Toronto,97825,Chile,27.63421,106.31188,,2002,,,2020-03-19T05:39:44.592Z
00530eff-d3c5-4fd6-99df-33e2a7eeee30,5663ce32-a0ed-4c94-ac7f-ac4a0f9b179c,office,Santiago office,745 Industrial Road,,Santiago,Santiago,10412,Canada,17.94336,53.6261,,2003,,,2017-05-03T05:39:44.592Z
5cd1b660-592c-4271-bec2-a5f3e9435d3d,cf9be32a-f138-41c4-b44b-755d39c6f0d3,warehouse,Harare warehouse,276 Industrial Road,,Harare,Harare,17604,Chile,25.23367,110.72896,,2021,,,2016-07-24T05:39:44.592Z
2c3e8754-dc2b-482d-ae40-a1c15321927b,b545402d-b565-41e7-90b2-a32cc86317c3,r_and_d_center,Charlotte r and d center,514 Industrial Road,,Charlotte,Charlotte,22000,Chile,7.92285,-5.10073,,2018,,,2024-10-23T05:39:44.592Z
2005a401-1409-4fc9-9f09-4c8e3b0dd242,4ab2dd23-7743-42ea-91be-b20cd0b3d3c5,mining_operation,Perth mining operation,633 Industrial Road,,Perth,Perth,87089,Namibia,-17.70716,64.73987,18225,2006,,,2020-03-25T05:39:44.592Z
ccc45db6-7886-48ac-a69e-752b43c91e6a,9111d683-0be7-422c-b2d1-c65d47891556,r_and_d_center,Beijing r and d center,49 Industrial Road,,Beijing,Beijing,54193,Australia,-15.29481,-45.03333,,2008,,,2016-08-22T05:39:44.592Z
e7d37a64-8b2b-4738-8920-d920481baee1,84eff56b-69e2-4013-a4c7-e08471bda854,processing_plant,Toronto processing plant,882 Industrial Road,,Toronto,Toronto,77488,Australia,9.39251,-44.10381,,2013,,,2017-01-20T05:39:44.592Z
61e692a3-75e9-4b07-869d-ddcfaf085622,69db692c-92e1-4c78-ab13-98260c2b8785,office,Buenos Aires office,293 Industrial Road,,Buenos Aires,Buenos Aires,14503,Zimbabwe,35.78853,129.84903,,2010,,,2016-05-03T05:39:44.592Z
cf8aae97-f7e4-4c23-b280-42c1c383f6c9,2ffbea36-6c6d-4cb1-9a23-e1c4fab1634d,processing_plant,Charlotte processing plant,527 Industrial Road,,Charlotte,Charlotte,97417,Zimbabwe,42.3928,55.67708,,2015,,,2022-04-07T05:39:44.592Z
21d329a4-493e-4d68-9e3c-7efdb6d53cfc,b3a55e8a-812c-4397-93ff-05259f0f42c8,warehouse,Toronto warehouse,681 Industrial Road,,Toronto,Toronto,61232,Namibia,32.31842,115.88942,,2000,,,2020-09-27T05:39:44.592Z
751e72a0-f77c-40ac-bf41-bf491b87f691,71d2fbdb-0b1f-45df-b294-45de2760278a,office,Santiago office,747 Industrial Road,,Santiago,Santiago,63165,Australia,25.23419,106.10964,,2003,,,2016-09-25T05:39:44.592Z
dde1e949-2cc7-4ea6-989b-0d592b54f2ea,e87d343f-6e94-43b8-adde-6dc72f0bd7a1,office,Harare office,792 Industrial Road,,Harare,Harare,61970,China,-20.18386,-79.94009,,2012,,,2018-01-20T05:39:44.592Z
fd0e62fb-326a-4829-bacf-7c74a4bd3a1a,3969643f-066c-4899-9665-45657442ebf6,r_and_d_center,Santiago r and d center,167 Industrial Road,,Santiago,Santiago,37774,United States,-27.83789,-86.84967,,2008,,,2016-04-13T05:39:44.592Z
19871775-a269-4999-b9af-66bac6915ccf,a303100d-a5a2-46ee-8c2a-db05153285be,processing_plant,Harare processing plant,10 Industrial Road,,Harare,Harare,96242,Canada,-28.38809,-49.70429,,2001,,,2017-06-29T05:39:44.592Z
8bbdd873-9d4b-4516-b585-1956dc7ef35b,e87d343f-6e94-43b8-adde-6dc72f0bd7a1,warehouse,Beijing warehouse,433 Industrial Road,,Beijing,Beijing,98353,United States,-7.24316,76.77253,,2005,,,2018-01-18T05:39:44.592Z
ea3f5755-58f5-4d42-9d41-b66e775210b5,a9f4a45c-896f-4699-bdb5-053a60619f4e,r_and_d_center,Santiago r and d center,28 Industrial Road,,Santiago,Santiago,71069,Namibia,-9.72125,43.46134,,2007,,,2021-02-06T05:39:44.592Z
6b77df86-c837-4931-ad47-b014ee5e3888,2ffbea36-6c6d-4cb1-9a23-e1c4fab1634d,mining_operation,Beijing mining operation,362 Industrial Road,,Beijing,Beijing,61222,Zimbabwe,-22.96934,55.58891,32555,2000,,,2017-05-01T05:39:44.592Z
2395cbe4-93e9-476b-835e-7f92050967cd,5d5649db-7391-4669-88d9-6673def550de,office,Beijing office,474 Industrial Road,,Beijing,Beijing,84263,China,0.21952,21.52837,,2004,,,2021-03-11T05:39:44.592Z
544a57a3-3373-4189-aa5c-9b95adf8af09,2937e4da-c227-4989-8313-267a692ccb74,mining_operation,Charlotte mining operation,774 Industrial Road,,Charlotte,Charlotte,26714,Australia,0.85015,-102.39907,18806,2013,,,2019-01-13T05:39:44.592Z
be028c1e-fe07-4e37-8aeb-fcbd7571602e,a303100d-a5a2-46ee-8c2a-db05153285be,warehouse,Windhoek warehouse,98 Industrial Road,,Windhoek,Windhoek,13559,Argentina,-20.13899,-9.9272,,2017,,,2020-09-12T05:39:44.592Z
7e05d4ea-8fab-4b69-b685-9532f184e55e,8955fe2c-2821-4805-a0e0-4c4ddda19e0a,warehouse,Toronto warehouse,308 Industrial Road,,Toronto,Toronto,93954,Australia,26.51418,-99.29957,,2009,,,2016-10-05T05:39:44.592Z
4340dc2c-3b89-4efa-9485-2c91ce26a421,c816b440-d47f-4413-9dd3-2d8098f07ff8,warehouse,Toronto warehouse,47 Industrial Road,,Toronto,Toronto,52371,Argentina,2.98917,28.6588,,2004,,,2021-06-21T05:39:44.592Z
255667ed-9e45-45d0-ae7a-248a5952b60d,277bf9bb-fafe-41f0-903a-c7debfdda64b,warehouse,Santiago warehouse,150 Industrial Road,,Santiago,Santiago,70330,Chile,18.19375,-75.40899,,2018,,,2019-11-04T05:39:44.592Z
05a5a013-282c-4222-8bff-9690f0f72a75,1084f4f1-4e9b-4266-b782-ae20022825b0,r_and_d_center,Windhoek r and d center,166 Industrial Road,,Windhoek,Windhoek,20884,Namibia,10.61439,87.99229,,2000,,,2024-12-07T05:39:44.592Z
2da3499d-3db5-4140-87c9-1dd43c485b72,265c448a-aec6-45d7-8da5-7ae53396b777,mining_operation,Buenos Aires mining operation,208 Industrial Road,,Buenos Aires,Buenos Aires,58099,Canada,-22.72072,29.5843,27514,2002,,,2020-09-01T05:39:44.592Z
033ab316-dee7-4470-b67e-318c60e014ef,a17023fb-6086-437b-ab59-0e7cdd24e603,mining_operation,Windhoek mining operation,361 Industrial Road,,Windhoek,Windhoek,39701,China,33.90601,111.2815,6593,2005,,,2024-01-04T05:39:44.592Z
87877d18-b736-400f-8100-54abbcfc3c80,3dd84518-e6a3-4089-ad2e-b1da5f19f97b,warehouse,Toronto warehouse,898 Industrial Road,,Toronto,Toronto,73199,Australia,9.06636,128.22792,,2024,,,2021-01-04T05:39:44.592Z
94e71fe8-7407-4e1e-95ff-d7c45748acca,4d60b8b2-a348-477a-a5e2-969415d5b2ad,processing_plant,Harare processing plant,565 Industrial Road,,Harare,Harare,56071,Canada,34.75455,-22.05684,,2003,,,2016-12-03T05:39:44.592Z
a964f5af-afde-4f98-8f9a-27cc8a597332,3926362c-b964-4f16-bb68-8c63ae3ee25f,processing_plant,Windhoek processing plant,750 Industrial Road,,Windhoek,Windhoek,43539,United States,-23.79498,-31.08095,,2010,,,2023-02-11T05:39:44.592Z
60b89136-0396-4e85-9f56-87d6b02d03c1,ede7df30-7bd2-4b90-8cff-36f93936be94,warehouse,Beijing warehouse,50 Industrial Road,,Beijing,Beijing,46889,United States,-3.85738,-29.11849,,2001,,,2017-04-29T05:39:44.592Z
bfb18456-fa77-4bbb-b30f-3dad415e0453,68db7c08-8dcd-4cb6-b001-eec88539af33,office,Windhoek office,763 Industrial Road,,Windhoek,Windhoek,65324,China,-27.74864,117.08738,,2000,,,2018-07-08T05:39:44.592Z
a74dfe3e-fe8e-4e55-934e-6948b1d40d1e,420bfee0-8d70-4bca-a8a3-5664e72d8fef,mining_operation,Charlotte mining operation,580 Industrial Road,,Charlotte,Charlotte,12164,Chile,40.50171,-74.77296,48654,2021,,,2018-03-29T05:39:44.592Z
421cccd6-1569-475b-b093-cd7beaea4da9,37fbb935-02c2-4908-8a0d-1767ce72736c,r_and_d_center,Harare r and d center,584 Industrial Road,,Harare,Harare,15787,Argentina,35.5521,-67.75823,,2008,,,2017-11-06T05:39:44.592Z
edc95c21-00ff-42fa-a49c-cda4750b0ed5,265c448a-aec6-45d7-8da5-7ae53396b777,office,Toronto office,317 Industrial Road,,Toronto,Toronto,70329,Australia,-31.81351,-106.1706,,2022,,,2019-02-08T05:39:44.592Z
71ef7664-0291-4fed-98aa-43e9f522dd08,4de41147-0ced-42bb-9c8d-ca43be6d2b05,warehouse,Harare warehouse,425 Industrial Road,,Harare,Harare,92564,China,-20.24582,97.8123,,2002,,,2019-02-21T05:39:44.592Z
9c26b6e8-86fd-4db3-8b04-152c804c5d03,b545402d-b565-41e7-90b2-a32cc86317c3,r_and_d_center,Windhoek r and d center,202 Industrial Road,,Windhoek,Windhoek,82512,Namibia,27.53877,-110.8952,,2011,,,2023-07-25T05:39:44.592Z
d808aa79-7190-4d59-ace9-20c9d9b68710,870dc9ac-795a-4851-ac2a-3cf9f083df9f,office,Windhoek office,409 Industrial Road,,Windhoek,Windhoek,63428,Namibia,37.5706,-59.83059,,2007,,,2017-01-20T05:39:44.592Z
9c6cebe1-1ad3-4e9c-8972-896a7323ff31,3969643f-066c-4899-9665-45657442ebf6,office,Toronto office,636 Industrial Road,,Toronto,Toronto,93940,Australia,48.81433,89.7235,,2010,,,2022-04-09T05:39:44.592Z
3d3a8b20-3ea6-4725-80cb-f1bbac63dbd6,118593b5-e3ba-4913-84df-2e25239acec2,office,Charlotte office,454 Industrial Road,,Charlotte,Charlotte,12498,Argentina,14.29357,-5.89451,,2021,,,2023-10-06T05:39:44.592Z
37e7bd5a-7251-4b0e-9bdc-255185f6c99e,3f719a20-196e-4723-8a34-9b1673a8bc47,processing_plant,Charlotte processing plant,128 Industrial Road,,Charlotte,Charlotte,30145,Zimbabwe,-1.36067,57.75997,,2009,,,2020-08-23T05:39:44.592Z
22b2b7bd-07ee-41de-b074-8f047c7fcddf,6786451c-c5f5-4316-9fa5-7427bb245cfa,warehouse,Beijing warehouse,158 Industrial Road,,Beijing,Beijing,20065,Zimbabwe,34.87185,-38.37887,,2011,,,2018-04-30T05:39:44.592Z
af918cd0-5a92-4db7-91d8-5d04b1713b71,f08d4e0c-46b6-43a9-b92f-a84f674de151,r_and_d_center,Charlotte r and d center,386 Industrial Road,,Charlotte,Charlotte,25036,Zimbabwe,40.73316,-83.96974,,2016,,,2019-06-13T05:39:44.592Z
98ba73a1-39ad-4ed0-98fe-2b9a33aa0069,2f754c55-e158-45fa-be6b-851496b9ea40,office,Buenos Aires office,615 Industrial Road,,Buenos Aires,Buenos Aires,76413,United States,29.37151,-49.09797,,2017,,,2022-04-20T05:39:44.592Z
ddb7f3e0-2a6d-4f35-a7c6-2c9122702cc6,85f19c5f-c906-4131-a2e1-c7ee824853e5,processing_plant,Buenos Aires processing plant,338 Industrial Road,,Buenos Aires,Buenos Aires,15559,Chile,-11.72088,-50.06256,,2004,,,2018-12-31T05:39:44.592Z
51b48901-f8ca-4b64-ab26-5de1ac38aa14,f94d5403-17e2-4a5f-b88e-cc45d1fcc9fd,r_and_d_center,Perth r and d center,15 Industrial Road,,Perth,Perth,31575,Canada,-30.99735,62.08943,,2021,,,2017-12-15T05:39:44.592Z
4f7520ec-eab0-430f-8e53-4779a38a8733,e87d343f-6e94-43b8-adde-6dc72f0bd7a1,office,Harare office,805 Industrial Road,,Harare,Harare,74749,United States,5.06363,124.04261,,2014,,,2018-11-07T05:39:44.592Z
02d8f91f-583d-42fc-95b4-db94cd52c9cd,6b2a28c1-efc7-4c51-9f8b-6b6091a53401,mining_operation,Harare mining operation,443 Industrial Road,,Harare,Harare,12630,Chile,13.61485,95.04603,36710,2015,,,2016-07-12T05:39:44.592Z
21cac6a2-50d9-4672-b198-b871687a6d73,4d60b8b2-a348-477a-a5e2-969415d5b2ad,mining_operation,Charlotte mining operation,625 Industrial Road,,Charlotte,Charlotte,10217,China,-9.41974,51.45207,12417,2014,,,2023-10-26T05:39:44.592Z
82d2fbda-a586-486e-b67b-17f6a0cdec5a,3f719a20-196e-4723-8a34-9b1673a8bc47,mining_operation,Perth mining operation,636 Industrial Road,,Perth,Perth,48344,Canada,-4.05722,-14.67706,16669,2017,,,2018-12-04T05:39:44.592Z
9772ccbd-af52-4b1c-b107-ba170e6de579,cae4d6b6-f6a4-4fc0-a3e6-123a72de64fa,warehouse,Toronto warehouse,999 Industrial Road,,Toronto,Toronto,48537,Namibia,-12.21405,72.81205,,2004,,,2021-07-05T05:39:44.592Z
59b155d0-cba9-445b-a559-166f5824c9e6,2937e4da-c227-4989-8313-267a692ccb74,processing_plant,Beijing processing plant,584 Industrial Road,,Beijing,Beijing,73694,Namibia,-23.13897,4.73833,,2023,,,2024-08-26T05:39:44.592Z
a7cfbded-8dab-4251-bec5-59a08baf3264,c816b440-d47f-4413-9dd3-2d8098f07ff8,mining_operation,Toronto mining operation,354 Industrial Road,,Toronto,Toronto,26787,United States,7.55897,-75.42879,48679,2010,,,2024-04-19T05:39:44.592Z
f6ee9791-6a11-4db2-98ef-501bc64134fb,9639e31d-91c0-43bd-a926-d55c4211676e,mining_operation,Perth mining operation,92 Industrial Road,,Perth,Perth,10153,Argentina,-30.37811,105.319,6777,2012,,,2022-09-01T05:39:44.592Z
d2640afd-1db4-46d2-a90d-c587d3a61f4d,765d0fb4-d95b-4f37-9659-74ff955aacc3,warehouse,Windhoek warehouse,720 Industrial Road,,Windhoek,Windhoek,10870,Namibia,-16.76488,-14.46666,,2019,,,2023-08-28T05:39:44.592Z
615c7fed-06f2-4eb7-81af-d9cc0dc6b1cb,71d2fbdb-0b1f-45df-b294-45de2760278a,processing_plant,Beijing processing plant,105 Industrial Road,,Beijing,Beijing,60821,United States,49.48308,-95.45149,,2024,,,2018-06-04T05:39:44.592Z
b513f43b-065e-43c3-8eb0-4404f1bfd5e6,0208e2ff-4c35-4e75-8fc2-e9999728b4e3,mining_operation,Charlotte mining operation,95 Industrial Road,,Charlotte,Charlotte,83413,Australia,8.97582,-117.12195,29389,2023,,,2016-07-06T05:39:44.592Z
deb86baf-089d-4651-b9d0-71a5e09bcf57,a8c6fa9f-f909-4d6b-bd41-e31472c2c9fb,warehouse,Beijing warehouse,388 Industrial Road,,Beijing,Beijing,35865,Argentina,8.01238,-91.36909,,2015,,,2019-12-24T05:39:44.592Z
27f48bf4-5cf4-4852-934a-7b13fec60cb7,5ae88a11-3e4e-44bd-882c-16084a57f8cc,office,Perth office,166 Industrial Road,,Perth,Perth,11361,Australia,-22.31479,91.25987,,2020,,,2020-12-30T05:39:44.592Z
e604a4df-24b6-491e-b499-c8155ea31004,4942af99-35dc-4674-8541-92dc7395fa0b,office,Charlotte office,803 Industrial Road,,Charlotte,Charlotte,12737,China,-17.66093,40.86339,,2005,,,2021-02-28T05:39:44.592Z
316728a5-b19b-4c27-af8f-77ffac69e6f6,3dd84518-e6a3-4089-ad2e-b1da5f19f97b,office,Toronto office,789 Industrial Road,,Toronto,Toronto,38462,Namibia,8.3035,-116.19505,,2006,,,2019-04-08T05:39:44.592Z
cda86c5f-41f6-4c53-a517-cc120dcff9b3,e897675f-2cb6-40c7-84a0-7f4b1434e0cd,r_and_d_center,Windhoek r and d center,324 Industrial Road,,Windhoek,Windhoek,89047,Australia,27.14292,83.33667,,2000,,,2021-01-29T05:39:44.592Z
ef0959cc-9eca-4a15-82b0-732683fb3b96,2d30e743-73b2-47fc-9549-5369d02cc849,warehouse,Toronto warehouse,794 Industrial Road,,Toronto,Toronto,55302,Namibia,8.54565,20.68939,,2001,,,2022-02-26T05:39:44.592Z
10fbcbc4-1d89-4897-9282-634e6102ebfe,0a271ac4-898b-4e9e-b0a8-7dab203ae956,r_and_d_center,Windhoek r and d center,949 Industrial Road,,Windhoek,Windhoek,47192,Australia,-10.42271,-55.68994,,2004,,,2019-07-21T05:39:44.592Z
e3abb72d-4f56-4d26-8e96-d1c3e38388f5,2937e4da-c227-4989-8313-267a692ccb74,office,Charlotte office,936 Industrial Road,,Charlotte,Charlotte,98759,Namibia,22.35029,42.03382,,2013,,,2017-11-28T05:39:44.592Z
1be6d952-9764-4027-b3e3-85063de84e43,c9583b6a-e295-4536-b6f6-6a13b293e1cb,office,Beijing office,610 Industrial Road,,Beijing,Beijing,95639,Australia,32.94946,-103.81912,,2021,,,2021-01-23T05:39:44.592Z
4b0b0599-5f6e-4fdc-8a9c-5fe4516eb49e,8955fe2c-2821-4805-a0e0-4c4ddda19e0a,r_and_d_center,Beijing r and d center,272 Industrial Road,,Beijing,Beijing,14927,Australia,-26.26368,-110.65402,,2005,,,2024-08-29T05:39:44.593Z
f35079e0-5be8-4054-93ef-d52fa04b0109,3dd84518-e6a3-4089-ad2e-b1da5f19f97b,processing_plant,Harare processing plant,445 Industrial Road,,Harare,Harare,68994,United States,-19.82562,-61.09479,,2002,,,2019-10-11T05:39:44.593Z
af6cfb0b-8816-4950-8ac3-6bf977feb32a,f0c10fd4-4824-48f0-8cf6-69a22c1b43f2,processing_plant,Beijing processing plant,133 Industrial Road,,Beijing,Beijing,78871,China,-34.86103,40.43628,,2010,,,2024-09-21T05:39:44.593Z
11fec329-f6d2-4f34-a3f9-3e9cf960bace,e25887d0-5884-4785-a22c-af72e2626bd4,mining_operation,Buenos Aires mining operation,500 Industrial Road,,Buenos Aires,Buenos Aires,49621,Zimbabwe,-12.00572,-92.47129,22403,2003,,,2018-12-01T05:39:44.593Z
672bfacc-be5a-4ec1-bc88-cce6bd102e8a,cae4d6b6-f6a4-4fc0-a3e6-123a72de64fa,mining_operation,Toronto mining operation,227 Industrial Road,,Toronto,Toronto,79975,Argentina,48.84203,125.45529,28114,2011,,,2020-06-06T05:39:44.593Z
49982bf2-097f-485d-8f99-5adb6207b99a,a8c6fa9f-f909-4d6b-bd41-e31472c2c9fb,office,Windhoek office,157 Industrial Road,,Windhoek,Windhoek,98416,Namibia,24.15427,-47.62652,,2024,,,2018-02-10T05:39:44.593Z
c22be34d-c58a-432c-84b4-69f1bef459bf,8955fe2c-2821-4805-a0e0-4c4ddda19e0a,office,Beijing office,808 Industrial Road,,Beijing,Beijing,14625,Zimbabwe,22.22259,-5.14758,,2018,,,2019-12-28T05:39:44.593Z
31e8b02e-62bf-41e6-a0fe-472c3fa5dd40,5d5649db-7391-4669-88d9-6673def550de,office,Windhoek office,528 Industrial Road,,Windhoek,Windhoek,19694,Namibia,25.10328,-93.41923,,2010,,,2018-06-17T05:39:44.593Z
d2b1afbd-ba0e-45d3-aab5-a88da9ada11e,c0124f38-aa90-4f77-a4d2-4ffebd19ff19,r_and_d_center,Charlotte r and d center,777 Industrial Road,,Charlotte,Charlotte,66811,China,44.58013,-18.30234,,2011,,,2018-01-13T05:39:44.593Z
4e19e537-eaa9-495e-82f3-e97c052d18ca,7f8fe15b-7d71-48da-8487-0aaa6b197c9b,r_and_d_center,Harare r and d center,251 Industrial Road,,Harare,Harare,25853,United States,-21.88557,23.82987,,2002,,,2020-06-09T05:39:44.593Z
505eda1a-09d7-4276-9106-03ba2862f93c,4b7b5184-e4a5-40a9-8953-c01a40ae7bb1,warehouse,Charlotte warehouse,323 Industrial Road,,Charlotte,Charlotte,48160,Argentina,29.84026,26.5861,,2004,,,2020-11-24T05:39:44.593Z
f5a90d87-33f8-4545-bc1e-a0fdb56f4a47,ea2c37c7-46e8-47c7-8577-70d863154c38,mining_operation,Charlotte mining operation,856 Industrial Road,,Charlotte,Charlotte,91185,Namibia,-6.41335,73.03824,6029,2002,,,2020-10-17T05:39:44.593Z
a7cff0cc-37c9-4476-bab2-edf5fb8ed2d8,c0124f38-aa90-4f77-a4d2-4ffebd19ff19,processing_plant,Buenos Aires processing plant,871 Industrial Road,,Buenos Aires,Buenos Aires,72812,Argentina,-16.21338,-2.31284,,2015,,,2018-11-17T05:39:44.593Z
c831eba0-327b-4b8a-8029-e279ac5a1605,37fbb935-02c2-4908-8a0d-1767ce72736c,office,Buenos Aires office,924 Industrial Road,,Buenos Aires,Buenos Aires,65735,China,-20.99895,-46.96029,,2011,,,2020-02-16T05:39:44.593Z
78df4a67-086a-4dc9-b6f9-7b7048db6433,8d89e775-abf3-4f31-aa0f-9466b6fecfb4,mining_operation,Charlotte mining operation,344 Industrial Road,,Charlotte,Charlotte,22209,China,-30.06847,-96.77072,9050,2012,,,2019-09-11T05:39:44.593Z
e1c20415-dc2a-45b5-b9c2-82d892d7e75c,526452e8-c64a-4b48-a821-9a65c3d3da45,warehouse,Santiago warehouse,787 Industrial Road,,Santiago,Santiago,21614,Australia,-31.29715,-27.02374,,2012,,,2022-11-26T05:39:44.593Z
60c6df66-9ae9-493e-bad8-aab6b9282ce9,e73e62f8-b739-4184-9c94-fef86df770a0,warehouse,Buenos Aires warehouse,641 Industrial Road,,Buenos Aires,Buenos Aires,83774,Chile,45.12028,-24.35817,,2001,,,2024-10-21T05:39:44.593Z
33551248-93a6-43e5-9181-eb72eb02dd5e,b69730b6-17d6-4542-aa43-08d7f788dacc,office,Charlotte office,296 Industrial Road,,Charlotte,Charlotte,50743,China,44.26871,-19.17061,,2018,,,2018-07-28T05:39:44.593Z
2301329f-b853-4976-9342-02b7f734e754,9359313b-6554-4d82-896a-f8df6fcd0ef6,mining_operation,Harare mining operation,863 Industrial Road,,Harare,Harare,38461,United States,2.18743,103.11778,33876,2000,,,2020-03-26T05:39:44.593Z
e236247e-89d1-4a00-9acf-0cd101167d9d,cae4d6b6-f6a4-4fc0-a3e6-123a72de64fa,mining_operation,Charlotte mining operation,891 Industrial Road,,Charlotte,Charlotte,39506,Namibia,25.39724,120.74218,29523,2023,,,2020-07-15T05:39:44.593Z
846563d1-0f80-43e9-bcbe-eef82ecd64cf,2ad8b3e1-554c-4068-a664-76129b3d5235,warehouse,Harare warehouse,468 Industrial Road,,Harare,Harare,22599,Argentina,30.70113,-111.04697,,2007,,,2022-09-26T05:39:44.593Z
6fc46214-b7aa-4a0c-b1e6-306bd446f77c,d108e80f-d16f-4dbc-b16f-1587d9c2e46e,processing_plant,Buenos Aires processing plant,765 Industrial Road,,Buenos Aires,Buenos Aires,18729,Zimbabwe,47.88056,-44.76998,,2006,,,2017-07-16T05:39:44.593Z
3d58e669-b5d3-4153-8df2-dca500419697,b69730b6-17d6-4542-aa43-08d7f788dacc,r_and_d_center,Charlotte r and d center,638 Industrial Road,,Charlotte,Charlotte,30918,China,20.43892,46.34238,,2012,,,2024-12-04T05:39:44.593Z
61c9299c-e072-4b13-8d67-d4722687d1f2,64cfa10e-af34-48dc-939d-b90b8a33e996,r_and_d_center,Charlotte r and d center,73 Industrial Road,,Charlotte,Charlotte,58068,Namibia,40.03182,52.11428,,2016,,,2019-09-19T05:39:44.593Z
31513bda-346c-4f27-909d-f60174719c65,6a83ca53-c0a9-42ef-85a8-c6007f6d97b5,office,Beijing office,853 Industrial Road,,Beijing,Beijing,53183,Canada,28.22069,-7.4611,,2007,,,2018-01-19T05:39:44.593Z
645085dd-73f6-49bc-ab68-58363942492f,3f719a20-196e-4723-8a34-9b1673a8bc47,processing_plant,Santiago processing plant,45 Industrial Road,,Santiago,Santiago,76957,Argentina,-6.72801,102.89306,,2010,,,2017-09-02T05:39:44.593Z
